c instance by G2
-20 -150 118 0
71 -23 145 0
-1 -121 112 0
135 39 18 0
22 -103 109 0
-92 73 -62 0
85 -119 -16 0
-9 -124 45 0
-127 -5 -94 0
-27 -113 140 0
80 97 19 0
-86 -60 112 0
-101 -90 92 0
126 41 50 0
-11 92 -132 0
-49 -100 87 0
-99 112 39 0
85 -34 23 0
39 -67 -66 0
-5 27 79 0
-68 -84 -57 0
-103 124 100 0
46 126 -110 0
145 -116 62 0
26 -51 91 0
8 -126 -58 0
66 136 144 0
-32 76 -126 0
-107 -147 144 0
28 81 -77 0
-76 66 -67 0
1 -4 137 0
58 109 41 0
133 -138 122 0
-91 -38 -84 0
-114 126 -124 0
-86 20 -12 0
102 -72 -19 0
75 124 -54 0
-52 56 86 0
-113 -108 99 0
-2 -139 -97 0
-63 134 3 0
33 -148 85 0
-84 69 120 0
-149 -94 137 0
125 -5 -20 0
125 -46 -140 0
60 71 140 0
88 -97 146 0
-55 2 -116 0
75 122 -34 0
70 135 145 0
143 -66 -73 0
128 -4 -103 0
137 -8 55 0
-72 25 -49 0
-44 57 -67 0
98 -9 150 0
34 -116 90 0
132 -10 -84 0
71 37 20 0
-104 49 141 0
-61 -104 88 0
22 120 -2 0
-6 -38 -72 0
-16 72 140 0
75 63 14 0
-83 4 -9 0
-78 12 7 0
-17 75 99 0
111 -141 -58 0
31 62 149 0
-26 -129 132 0
39 -33 -144 0
7 125 77 0
131 -65 -57 0
135 -113 -40 0
41 -104 -114 0
146 -4 66 0
-54 105 -93 0
26 -61 -131 0
-2 -3 12 0
-57 -22 8 0
-102 150 -51 0
37 9 125 0
143 97 -93 0
-114 82 36 0
26 130 -71 0
119 16 -42 0
-41 56 51 0
-103 -134 120 0
101 59 -89 0
-1 -22 -42 0
-56 32 4 0
31 57 -32 0
-56 99 -148 0
88 -121 79 0
109 126 -98 0
-83 -30 -72 0
-31 128 -67 0
142 103 -108 0
-121 4 127 0
-38 97 -90 0
25 30 -79 0
-27 117 -5 0
73 117 -29 0
-7 74 -31 0
-76 -54 -4 0
-75 -73 7 0
107 120 63 0
-119 -14 -85 0
-37 -107 -124 0
-136 -97 137 0
56 94 71 0
79 -96 11 0
33 63 -107 0
117 105 -6 0
114 -87 -48 0
35 7 -22 0
-126 119 -130 0
16 97 -114 0
-101 -78 -124 0
66 -115 -54 0
98 -149 120 0
68 -26 150 0
22 7 -107 0
-89 -8 -87 0
-49 15 54 0
66 -150 -99 0
-122 -16 138 0
101 -30 -92 0
65 -129 7 0
-2 84 82 0
48 -37 110 0
36 65 -33 0
24 -39 -44 0
9 74 40 0
100 6 -3 0
-90 -36 108 0
-32 100 58 0
54 -110 25 0
6 -18 139 0
-150 134 -128 0
-30 81 140 0
21 -126 50 0
12 55 82 0
68 25 124 0
113 138 -37 0
-90 43 -6 0
138 -57 -17 0
-130 -54 102 0
21 55 -130 0
5 141 -53 0
-26 -147 -56 0
-67 -115 111 0
42 -130 -149 0
-12 -33 -102 0
148 42 -36 0
-85 124 -101 0
1 -115 -81 0
130 14 137 0
-27 -101 76 0
5 120 -73 0
-125 62 -40 0
-136 -27 17 0
1 -37 39 0
25 99 -89 0
87 -108 -25 0
43 117 -113 0
43 -6 -53 0
-61 54 -49 0
39 93 92 0
7 -82 28 0
-74 69 -121 0
18 -4 40 0
93 64 -47 0
-65 -86 146 0
72 96 5 0
-8 25 61 0
35 44 -118 0
39 15 -141 0
150 -50 -19 0
-10 -79 -88 0
-39 -23 -113 0
-55 56 -69 0
-16 -30 -12 0
6 -50 146 0
-8 98 -87 0
-74 -91 2 0
11 103 47 0
-106 -76 126 0
8 15 -23 0
11 66 -131 0
-57 84 30 0
31 134 -131 0
14 125 -71 0
-31 -148 30 0
146 52 118 0
58 75 -91 0
-99 23 -26 0
145 117 -67 0
-34 112 -53 0
-4 119 -68 0
-138 -120 121 0
114 -147 -106 0
6 -61 48 0
-129 -2 -73 0
-130 119 27 0
137 57 58 0
-127 -12 -88 0
-95 -123 -112 0
-62 47 -37 0
102 115 32 0
80 -28 -52 0
109 -1 31 0
-37 -24 -118 0
-99 114 -144 0
-49 51 -98 0
52 25 -54 0
27 -35 -107 0
-69 131 -57 0
3 31 133 0
-70 116 47 0
30 -47 63 0
76 -66 -31 0
80 102 -26 0
47 82 58 0
-96 124 -20 0
-20 102 -45 0
-82 90 16 0
-76 -63 -49 0
50 47 62 0
127 -37 -105 0
-99 76 124 0
-3 -51 61 0
100 -13 -15 0
40 30 64 0
114 47 -90 0
-127 39 54 0
-91 120 -76 0
19 -9 -12 0
99 -10 -84 0
-97 64 -136 0
-139 40 -59 0
14 -129 -137 0
79 -86 -28 0
145 23 105 0
-92 20 -101 0
-66 -13 109 0
-141 -38 4 0
-127 9 -32 0
81 142 -52 0
137 -103 128 0
148 -57 6 0
-4 20 95 0
111 62 -109 0
-132 -45 150 0
139 48 -124 0
-120 -4 -104 0
125 142 -32 0
-131 8 1 0
-75 -62 74 0
93 -7 -36 0
84 20 29 0
-63 -37 -32 0
86 56 65 0
61 -139 -39 0
51 24 99 0
-67 106 -29 0
123 84 74 0
-53 -10 -11 0
135 39 -7 0
-34 -36 -72 0
128 65 -56 0
-10 64 150 0
97 58 14 0
2 117 -75 0
55 25 -52 0
125 -19 64 0
-38 4 19 0
37 15 -77 0
-143 -4 32 0
104 -134 -12 0
-146 -12 -37 0
30 -52 -49 0
40 -99 107 0
4 28 -98 0
8 -107 -28 0
117 139 64 0
14 80 -47 0
146 -15 -42 0
33 -56 48 0
-67 48 86 0
117 111 -36 0
-49 143 -123 0
79 63 -84 0
-32 29 109 0
-117 41 132 0
2 -59 -95 0
86 8 -85 0
144 139 146 0
-90 144 -63 0
-121 -150 28 0
143 -58 75 0
-89 86 -73 0
117 -89 148 0
-56 -38 -3 0
-40 -141 96 0
-34 -12 -122 0
-141 34 52 0
-87 -44 136 0
-63 -81 -18 0
133 121 65 0
-134 -107 19 0
-87 -56 94 0
146 -57 -135 0
-71 -109 82 0
-7 -67 -139 0
-100 132 -73 0
59 -78 146 0
-3 55 32 0
55 120 -21 0
-10 86 35 0
38 -118 -101 0
55 -143 -71 0
-117 -143 137 0
-24 147 -38 0
-123 125 39 0
-47 -85 -33 0
130 -12 23 0
-106 105 123 0
14 -49 129 0
110 -22 -70 0
-90 7 45 0
24 -89 -94 0
-116 43 129 0
145 90 132 0
-77 71 8 0
66 44 1 0
106 -32 126 0
-107 134 -123 0
-134 144 35 0
99 -27 81 0
37 -18 -134 0
61 127 21 0
14 -105 -128 0
51 -40 118 0
-6 139 48 0
-51 -46 86 0
-113 -94 91 0
23 -14 32 0
88 49 -101 0
111 110 -79 0
69 80 125 0
-67 38 61 0
-100 42 141 0
5 117 121 0
64 13 44 0
-143 96 -4 0
147 -89 -148 0
-117 124 -11 0
14 83 149 0
39 45 -10 0
-30 125 -139 0
71 27 131 0
73 104 60 0
-93 -46 62 0
8 107 -110 0
-62 93 -15 0
5 -36 97 0
69 148 28 0
-29 4 -113 0
30 115 -116 0
-68 -101 46 0
87 108 113 0
20 -80 -150 0
144 30 36 0
98 -97 143 0
-131 95 42 0
6 25 -13 0
-49 -14 95 0
-92 91 147 0
2 21 72 0
17 33 -119 0
85 -69 -62 0
-94 115 -132 0
-48 -27 127 0
45 144 118 0
73 -27 -138 0
42 112 -141 0
-59 78 13 0
-22 50 -125 0
21 -50 130 0
-98 -150 110 0
-72 13 -65 0
5 -145 106 0
-91 -19 5 0
5 25 53 0
-94 13 -29 0
-89 82 40 0
4 49 100 0
62 -120 -122 0
-43 149 96 0
108 77 62 0
52 65 32 0
145 -97 -48 0
-37 -150 -95 0
87 58 -19 0
-134 -95 -73 0
79 -45 -95 0
-45 91 94 0
-136 72 -128 0
131 77 5 0
-128 -110 121 0
14 60 -144 0
-109 82 -98 0
97 -129 102 0
71 -91 76 0
28 96 15 0
6 1 44 0
5 91 -122 0
26 -20 -33 0
135 -35 -132 0
-82 146 -28 0
115 -148 57 0
-45 -37 -46 0
-112 -43 -1 0
-43 -142 -133 0
36 -13 70 0
-123 112 82 0
146 96 14 0
-44 -108 -106 0
66 86 -71 0
75 -38 -142 0
-55 126 -11 0
118 -20 6 0
-95 41 123 0
-27 25 8 0
63 19 -18 0
90 -78 108 0
63 -30 -104 0
41 40 143 0
-15 -139 135 0
-145 45 96 0
-148 118 8 0
-142 -123 126 0
-71 -129 -91 0
-85 -103 122 0
-100 -45 -129 0
-56 115 -68 0
137 -59 32 0
-96 42 107 0
133 128 -52 0
72 87 55 0
124 112 -149 0
-133 -143 28 0
21 22 74 0
-100 52 -49 0
-84 125 -4 0
114 -80 -21 0
28 36 -42 0
129 15 37 0
57 -2 -61 0
29 120 -8 0
107 -19 102 0
-48 -21 13 0
-87 99 -4 0
-39 -114 8 0
105 -58 36 0
-100 57 -45 0
-17 122 -68 0
-2 -34 68 0
66 14 -65 0
-29 129 -58 0
-84 2 76 0
-50 -98 -80 0
10 30 -77 0
-34 43 137 0
-146 -111 -89 0
-38 -98 -109 0
99 -56 13 0
115 44 -125 0
-31 -81 107 0
-113 41 -149 0
120 52 -40 0
106 65 4 0
-66 -106 -53 0
-65 109 127 0
85 66 128 0
66 82 34 0
-117 -106 2 0
-96 62 139 0
136 2 -29 0
33 -135 137 0
-109 70 146 0
-52 95 149 0
-46 -13 -34 0
17 -2 -12 0
130 3 57 0
-36 144 85 0
-150 -74 131 0
-140 -48 -144 0
93 -65 -51 0
82 14 62 0
-116 -14 -95 0
-90 -79 -72 0
-46 51 131 0
108 60 95 0
-63 -26 12 0
-35 -87 47 0
-133 -126 142 0
31 -60 -128 0
-91 -104 -87 0
95 130 -78 0
149 138 45 0
11 85 -21 0
43 -129 111 0
-82 118 -44 0
-10 -68 -5 0
-4 16 38 0
36 -28 -15 0
-101 -28 118 0
-142 -89 127 0
-103 -55 12 0
137 -127 47 0
-51 108 109 0
44 -138 81 0
92 30 -117 0
136 -26 36 0
-5 2 15 0
143 -2 32 0
131 1 -110 0
-4 2 -33 0
24 7 39 0
-45 30 51 0
87 78 -44 0
-16 -83 148 0
35 68 -26 0
142 58 145 0
86 -18 -111 0
-104 -62 -21 0
-84 59 45 0
-54 94 104 0
-102 -138 69 0
-44 73 -70 0
-148 89 -147 0
-11 38 65 0
-40 -137 -103 0
-35 -46 36 0
47 -105 -117 0
11 -144 -38 0
-6 -62 -144 0
7 -149 -81 0
-32 -96 35 0
16 137 -71 0
-64 127 45 0
64 -39 -129 0
106 -41 84 0
86 -134 -120 0
-52 -21 -132 0
-68 64 -34 0
9 3 56 0
69 -4 53 0
31 -143 -123 0
-43 -39 124 0
28 113 14 0
-101 16 67 0
-135 -69 20 0
136 -148 -103 0
95 57 -103 0
124 92 101 0
64 -89 6 0
42 17 -103 0
133 71 67 0
-2 -136 -77 0
70 -90 109 0
-15 -59 86 0
65 -89 7 0
142 111 14 0
114 139 133 0
91 32 -125 0
-5 -17 82 0
-85 -98 14 0
118 -86 111 0
4 36 -67 0
-83 129 38 0
28 -62 -117 0
-146 102 9 0
-56 -100 -9 0
-110 94 9 0
-8 125 63 0
117 -18 27 0
105 11 30 0
-11 -12 137 0
21 46 -124 0
110 107 34 0
19 142 82 0
32 123 66 0
-136 21 86 0
-130 93 -127 0
-42 36 -34 0
46 -93 39 0
94 30 142 0
-96 -20 58 0
83 -32 46 0
52 74 39 0
126 25 121 0
24 -145 96 0
-125 133 61 0
-120 -131 46 0
-5 -105 14 0
-83 -124 -110 0
2 96 -62 0
-116 -70 46 0
-25 134 -26 0
-95 56 101 0
108 -34 39 0
-138 146 -2 0
133 97 119 0
149 46 -98 0
13 142 140 0
-19 -14 28 0
-53 -59 -2 0
-64 -53 -114 0
6 144 148 0
-110 32 -129 0
99 5 111 0
64 48 40 0
-61 142 83 0
-144 56 27 0
-19 -119 -43 0
-73 -1 -83 0
-115 -135 149 0
-95 6 115 0
105 -19 -64 0
96 142 40 0
82 132 50 0
141 -63 -91 0
100 124 -137 0
45 35 53 0
-53 -101 -104 0
3 -44 -125 0
-42 -144 -27 0
-20 -113 70 0
-56 -145 76 0
51 -69 -91 0
138 -121 -55 0
-94 -21 -96 0
-16 -102 -53 0
-86 116 -50 0
98 101 -115 0
149 -134 68 0
41 12 -81 0
17 -23 -84 0
28 33 -13 0
48 -47 3 0
-69 -100 133 0
8 -122 -58 0
-16 -125 -54 0
-3 -38 -63 0
-22 16 68 0
104 -146 -144 0
-110 -105 25 0
105 12 -112 0
-62 -54 1 0
30 70 114 0
-90 36 -147 0
-90 -130 72 0
94 88 100 0
15 63 54 0
-73 41 -119 0
-116 3 18 0
-64 -16 -20 0
95 -11 4 0
21 -134 -63 0
-21 -121 -52 0
32 70 130 0
148 10 126 0
71 -8 -74 0
-13 -6 77 0
128 -53 -135 0
-61 74 118 0
8 127 53 0
-128 149 138 0
-59 -42 78 0
-92 34 33 0
-66 15 78 0
85 103 -40 0
-96 70 56 0
135 18 24 0
46 31 -21 0
-32 -73 -126 0
26 -64 8 0
-71 -42 -108 0
-113 -11 -61 0
126 -85 63 0
-15 -25 -116 0
37 36 42 0
91 100 150 0
-32 -10 -42 0
-60 -49 -50 0
-52 -6 72 0
-73 -142 -18 0
90 105 85 0
-40 82 -123 0
19 -82 -118 0
106 -18 21 0
14 -149 -108 0
-74 -97 102 0
-4 121 18 0
60 -120 -1 0
-50 -114 35 0
42 96 24 0
26 -150 61 0
117 -123 -45 0
125 -28 44 0
123 7 -122 0
123 -127 -22 0
125 -50 133 0
88 43 -143 0
-11 -89 49 0
-145 -18 -32 0
35 -65 -39 0
-121 -102 -82 0
-113 81 -126 0
-59 -85 125 0
117 95 130 0
-11 57 -120 0
63 -53 -22 0
68 88 139 0
-138 23 -32 0
14 -95 -72 0
38 6 -113 0
-54 -31 28 0
64 85 83 0
140 17 -123 0
5 101 108 0
11 -101 116 0
-50 90 114 0
-32 -139 -122 0
-67 16 -115 0
111 -64 68 0
-66 -24 86 0
135 28 -125 0
-7 93 129 0
-134 -98 -17 0
82 98 -58 0
-3 -54 -34 0
-150 -105 41 0
134 118 -50 0
-94 131 -48 0
-32 124 -116 0
2 -35 99 0
13 -81 -106 0
145 -75 30 0
66 30 -46 0
-136 79 45 0
-150 -86 -8 0
-79 91 94 0
89 105 -67 0
63 -11 27 0
-129 -65 136 0
136 -138 140 0
39 -138 -113 0
-83 54 109 0
-67 -149 -118 0
-34 78 121 0
-68 -117 126 0
-45 53 -17 0
77 -130 104 0
-58 72 -48 0
49 -83 -70 0
70 109 -79 0
68 -89 113 0
-108 139 105 0
123 134 -82 0
-114 61 48 0
58 -142 85 0
-66 133 45 0
-94 -14 134 0
20 102 -36 0
-101 -89 -76 0
-57 93 54 0
-37 -25 -149 0
-94 -91 75 0
-31 124 -113 0
112 33 92 0
-122 -103 19 0
16 47 33 0
145 -99 -105 0
-33 -143 -72 0
136 -3 107 0
-70 -44 -115 0
-101 40 -28 0
107 86 -116 0
-38 -133 42 0
-45 60 -8 0
-103 -91 33 0
-136 31 139 0
-69 -70 50 0
41 111 73 0
121 -134 -127 0
-70 125 -75 0
-112 -128 -26 0
-9 -56 -66 0
140 17 1 0
77 134 -84 0
8 -26 5 0
49 -43 -95 0
-49 -135 -124 0
-17 90 -109 0
-22 75 -105 0
74 77 146 0
-128 -48 -62 0
58 -105 -107 0
66 -75 41 0
95 127 83 0
-102 44 115 0
83 64 142 0
-45 -42 23 0
-140 -102 20 0
37 75 -101 0
3 73 93 0
129 102 25 0
-1 -115 -73 0
-44 145 -132 0
-137 -22 141 0
-17 -49 -132 0
-66 -24 65 0
139 145 -66 0
-47 39 -142 0
53 99 24 0
35 -117 113 0
-62 -70 -127 0
-23 -142 -135 0
80 -27 -42 0
58 -11 23 0
-12 -54 15 0
-150 -18 -87 0
-144 -104 -124 0
12 -100 -83 0
82 79 -89 0
-104 136 -10 0
43 131 -144 0
109 -106 -80 0
95 36 2 0
98 149 114 0
26 -31 141 0
66 86 -122 0
-148 33 -57 0
-55 -40 52 0
-150 43 -86 0
-78 -26 -120 0
-137 -135 12 0
28 20 -7 0
25 -22 -104 0
-99 -67 74 0
-75 134 41 0
2 -94 -4 0
-69 -71 -109 0
-138 143 -31 0
-3 -106 -80 0
48 -37 61 0
-126 118 117 0
37 21 67 0
113 -84 139 0
-43 -122 -64 0
5 38 -79 0
90 52 -27 0
-11 -49 21 0
-96 20 -77 0
129 32 97 0
146 -14 -101 0
-18 67 50 0
-40 -85 -58 0
-150 42 40 0
-77 141 -91 0
-150 89 -48 0
-123 85 145 0
-101 78 103 0
-134 124 63 0
-116 -60 -47 0
104 -49 130 0
-100 142 -149 0
-137 -115 36 0
-92 -37 -90 0
-98 -150 -132 0
-17 7 100 0
72 -24 -21 0
-59 11 124 0
23 -120 -146 0
-15 -24 19 0
-111 25 -18 0
-27 -10 -112 0
139 28 -90 0
-23 -43 -103 0
-19 -121 103 0
103 -91 -89 0
-90 -3 12 0
-118 72 54 0
-62 76 -56 0
3 -150 -44 0
-105 -27 127 0
26 133 68 0
113 -1 -3 0
-128 -88 115 0
-140 -114 87 0
7 -144 -20 0
145 135 -94 0
34 77 -52 0
-69 94 -95 0
-101 114 -100 0
-62 -80 28 0
-7 100 -123 0
27 -114 -4 0
27 93 118 0
-42 -129 -52 0
75 -117 -36 0
77 -136 -35 0
47 14 -61 0
-46 24 65 0
38 -150 31 0
56 10 -135 0
-114 110 -25 0
70 -75 84 0
134 107 142 0
31 19 -59 0
-82 139 -27 0
-63 37 -17 0
-29 123 115 0
-100 101 95 0
126 -70 53 0
129 45 51 0
73 3 -88 0
-49 4 -36 0
115 -125 -46 0
-118 -17 -63 0
141 -12 125 0
31 29 -123 0
109 -93 127 0
-103 4 -67 0
-78 -19 -13 0
-128 73 -22 0
-42 -143 -46 0
-139 104 -85 0
-147 -7 -32 0
-124 -29 -8 0
-61 136 150 0
-121 -15 109 0
145 120 100 0
-80 17 45 0
15 22 -65 0
79 109 63 0
71 -59 27 0
-126 -37 144 0
91 121 -48 0
143 -33 -76 0
-18 110 -56 0
71 98 -139 0
-31 83 -45 0
-145 -119 102 0
133 -91 43 0
65 -25 -62 0
15 90 -137 0
-20 -138 -7 0
13 -5 127 0
34 -3 -36 0
98 -115 -32 0
-149 -59 2 0
-124 -71 -67 0
137 124 -93 0
78 19 43 0
5 82 -74 0
-111 -50 -74 0
-117 96 70 0
144 -96 -110 0
-115 142 -117 0
-42 -40 32 0
-126 -130 -144 0
-37 -80 47 0
147 21 -87 0
-31 -55 -2 0
-89 138 -3 0
109 70 27 0
65 137 -93 0
-81 91 -68 0
47 68 124 0
-55 -9 -101 0
7 -65 -79 0
92 46 30 0
131 -87 12 0
81 28 8 0
-85 146 147 0
-37 34 -83 0
67 -84 139 0
-103 -122 -85 0
34 57 -5 0
-150 121 -1 0
-49 31 85 0
21 -6 -148 0
-136 58 78 0
118 77 -20 0
-136 33 98 0
-84 2 -80 0
7 72 -23 0
7 17 -68 0
76 9 -81 0
-129 -75 -79 0
62 99 -88 0
-102 -116 112 0
18 -36 140 0
6 146 63 0
125 -17 3 0
116 27 110 0
34 -147 -119 0
135 -56 -116 0
71 114 122 0
-17 124 115 0
125 72 59 0
-18 98 15 0
94 28 -65 0
-52 122 -37 0
-60 -67 74 0
38 140 -113 0
86 16 -12 0
20 -14 131 0
-116 -15 36 0
-51 31 -114 0
-10 72 5 0
96 -77 25 0
-5 103 6 0
-101 41 12 0
-56 -37 147 0
-52 -9 104 0
46 -41 5 0
15 99 -142 0
61 11 36 0
99 -49 -110 0
-137 98 14 0
59 26 48 0
44 -59 147 0
34 -30 71 0
-23 57 17 0
-80 -25 24 0
142 -49 31 0
103 -13 19 0
104 65 -62 0
-103 12 -41 0
73 2 3 0
118 -146 106 0
-127 7 -94 0
50 96 -40 0
-140 -150 45 0
-73 81 120 0
-51 -14 12 0
75 -43 -134 0
-137 123 10 0
-81 -138 43 0
131 59 -129 0
-12 33 -150 0
-40 125 56 0
42 -24 8 0
125 -85 22 0
-3 -149 -94 0
101 -136 -98 0
-92 -86 -101 0
-114 77 3 0
23 52 96 0
73 94 93 0
-139 120 45 0
81 45 116 0
128 -11 81 0
48 -84 -14 0
33 -81 -77 0
32 58 74 0
64 -33 43 0
-64 53 -21 0
-45 -63 16 0
-113 75 54 0
-126 -106 -9 0
-22 92 -136 0
-135 -88 20 0
72 144 145 0
9 -103 -146 0
130 140 45 0
101 -48 -34 0
68 -101 67 0
141 -125 34 0
116 -23 -84 0
-73 -117 71 0
-78 -134 26 0
135 25 -18 0
-23 -131 -129 0
127 124 -39 0
-48 46 73 0
120 21 -80 0
38 62 -41 0
81 -110 -144 0
-27 52 -48 0
43 101 -44 0
30 -15 -117 0
-108 8 91 0
85 -69 -14 0
8 125 -43 0
63 48 -105 0
20 -83 -140 0
105 96 -1 0
142 -37 2 0
97 134 132 0
-110 124 -144 0
-57 121 -88 0
5 -116 -103 0
17 4 -11 0
68 -59 -107 0
31 93 81 0
62 56 72 0
-141 31 -92 0
-138 -81 26 0
117 -132 -110 0
-127 72 -46 0
-125 85 -47 0
-15 97 -118 0
-90 144 11 0
-102 -39 -37 0
-54 81 37 0
41 -63 113 0
145 -66 26 0
58 -69 67 0
46 137 -2 0
44 -116 -113 0
-29 50 61 0
-126 -5 42 0
