c instance by G2
-30 42 -15 0
-13 -100 73 0
-98 28 -17 0
75 53 9 0
-22 13 -98 0
-45 14 -99 0
18 77 -48 0
-56 58 33 0
-68 15 -73 0
-96 -38 3 0
25 14 -58 0
-75 -98 47 0
-83 -10 22 0
51 -65 -72 0
-13 -81 4 0
-92 -68 -60 0
60 3 16 0
42 -96 16 0
-96 10 -23 0
-62 3 69 0
85 72 -65 0
84 94 79 0
35 77 19 0
99 -83 -76 0
34 -87 4 0
-3 23 50 0
34 57 -8 0
-61 -60 -92 0
-43 -75 79 0
-49 44 66 0
93 63 96 0
-73 -60 32 0
-80 93 22 0
-8 69 -25 0
-53 -83 44 0
-88 -84 -9 0
80 -73 -45 0
35 86 -85 0
1 -18 45 0
19 4 53 0
69 78 -86 0
17 -19 -68 0
-89 -82 -84 0
-67 90 -39 0
-5 -47 54 0
8 49 75 0
-20 66 61 0
32 -73 10 0
-57 64 -78 0
-98 7 -57 0
-5 63 27 0
-66 -69 12 0
-42 39 30 0
-13 -43 -53 0
-46 -89 35 0
2 -97 26 0
-93 -91 9 0
5 -16 17 0
20 9 -16 0
34 46 21 0
-74 -28 -32 0
-17 64 56 0
-23 -68 33 0
91 -5 90 0
68 46 35 0
53 48 80 0
92 47 -10 0
36 -39 80 0
-89 -12 -20 0
38 -82 -51 0
53 2 84 0
-14 -12 62 0
-84 -61 -52 0
46 34 29 0
-10 85 23 0
46 78 34 0
-70 -87 -16 0
-92 73 54 0
-68 28 -55 0
-6 -20 -85 0
-25 59 -62 0
-67 -23 27 0
-100 -71 1 0
-70 73 1 0
2 -56 -18 0
62 53 4 0
6 -44 -59 0
5 28 -87 0
-71 55 43 0
-44 55 -10 0
-55 61 -64 0
78 -51 -99 0
42 -43 32 0
2 -36 94 0
10 -24 -80 0
-49 81 -87 0
96 16 -70 0
-68 76 -80 0
-67 47 -35 0
-96 11 88 0
64 75 -33 0
-89 36 43 0
91 -53 -71 0
79 -90 7 0
49 -93 -4 0
34 -30 66 0
97 -7 18 0
9 -90 -72 0
65 -74 68 0
-20 -58 -11 0
61 -78 -31 0
-24 41 91 0
-51 -43 83 0
72 -30 24 0
71 76 61 0
86 -21 -51 0
1 -30 -25 0
-38 16 37 0
-59 51 34 0
53 69 -68 0
83 -94 -14 0
-100 35 85 0
5 -81 60 0
-39 87 -81 0
-70 -21 -33 0
81 -73 85 0
-35 -57 26 0
71 29 43 0
-24 -61 49 0
83 -27 -81 0
100 -63 -80 0
-68 89 -16 0
-32 -55 20 0
52 6 74 0
-67 -2 58 0
54 30 -19 0
91 31 26 0
-44 69 79 0
12 -1 3 0
74 86 -41 0
-45 61 34 0
-83 60 -30 0
-15 -88 97 0
81 -50 41 0
46 -52 69 0
41 -2 38 0
51 -97 73 0
70 24 -31 0
13 -98 58 0
72 37 5 0
-59 14 52 0
-48 -77 76 0
62 -6 27 0
-75 -35 -57 0
39 87 34 0
63 -19 100 0
11 65 -31 0
-36 -12 21 0
25 -71 -69 0
-73 -26 -66 0
5 59 -54 0
82 45 -38 0
3 93 -40 0
51 34 -33 0
-3 -95 88 0
58 -48 -9 0
69 -49 72 0
-2 47 -52 0
13 -26 43 0
-29 76 -96 0
-28 -17 -79 0
35 68 -20 0
-40 61 68 0
85 -36 -45 0
-22 -95 26 0
32 76 -93 0
-73 33 -100 0
-13 -14 86 0
-22 -51 -3 0
64 -4 33 0
57 -64 -1 0
-81 -69 -46 0
16 -97 71 0
39 24 -31 0
75 -83 -59 0
63 89 12 0
-68 -77 -20 0
-8 -23 -79 0
19 14 -87 0
31 -67 72 0
32 51 46 0
30 34 4 0
25 -78 -48 0
-56 100 71 0
-16 38 85 0
1 9 -16 0
38 60 -47 0
9 -29 -88 0
-59 45 -92 0
77 26 54 0
32 -48 22 0
93 10 -18 0
-73 14 31 0
-50 49 -35 0
-100 91 -59 0
31 -58 -15 0
45 -30 -71 0
95 -25 72 0
-3 43 10 0
52 40 -20 0
74 42 -50 0
69 -83 -40 0
-7 65 -60 0
43 -92 -53 0
64 -9 99 0
-83 -22 -43 0
2 21 -89 0
57 55 16 0
94 -24 -68 0
-98 25 17 0
47 -95 -57 0
-31 62 15 0
56 52 49 0
31 41 -98 0
11 91 -5 0
-91 77 -62 0
32 -7 25 0
-25 -34 -16 0
92 -44 -38 0
-8 52 -37 0
-77 69 6 0
-52 64 19 0
25 70 63 0
23 -40 -16 0
-25 -31 -89 0
57 -82 15 0
-16 24 81 0
46 -47 96 0
86 44 -57 0
13 -73 -59 0
15 -65 86 0
54 89 44 0
-80 85 -97 0
-55 53 -81 0
56 -98 2 0
39 -2 6 0
-3 -34 -57 0
71 -55 -33 0
-23 35 -39 0
23 38 -84 0
96 -9 25 0
-36 13 -45 0
-43 -92 -37 0
87 -41 -61 0
34 45 71 0
-23 35 41 0
71 -94 -63 0
-86 -34 -2 0
79 53 4 0
66 -25 -39 0
-55 81 -29 0
86 66 -84 0
-30 13 66 0
51 96 -65 0
-59 63 27 0
88 52 -42 0
92 -35 10 0
-43 -4 -47 0
96 -67 16 0
20 -16 32 0
72 -22 30 0
-20 46 89 0
91 92 -9 0
52 79 51 0
-48 -89 55 0
91 -28 -11 0
-98 -6 -87 0
-10 -41 -58 0
-40 83 44 0
-16 11 -49 0
87 -27 -29 0
-48 -65 98 0
-58 38 79 0
-36 82 -8 0
-55 52 87 0
-44 -35 -79 0
22 82 52 0
55 -1 48 0
68 -13 25 0
-85 -97 -73 0
-36 -76 12 0
-62 71 46 0
9 13 -42 0
48 -27 -86 0
73 26 -80 0
29 -40 88 0
-92 22 72 0
-94 20 30 0
40 -11 9 0
70 -74 61 0
-84 7 16 0
96 71 -24 0
-37 -3 88 0
-13 -67 89 0
20 29 83 0
6 14 -88 0
-78 -57 36 0
-52 -71 12 0
-47 20 8 0
54 18 -70 0
76 43 36 0
60 76 -45 0
-10 -41 40 0
